lng,lat,人均价格,星级,口味,环境,服务
121.578609999999,31.241398,163,4.5,4.5,4.7,4.4
121.524449,31.216946,85,4.3,4.2,4.1,4.2
121.653993,31.2348019999999,58,3.3,3.3,3.3,3.3
121.606341,31.2960309999999,113,4.8,4.8,4.8,4.8
121.586172,31.051938,71,3.7,3.7,3.8,3.5
121.560436999999,31.160303,86,4.7,4.6,4.7,4.7
121.506272999999,31.241264,198,4.5,4.1,3.7,3.9
121.652038,31.2162639999999,111,4.1,4.1,4.4,4.3
121.55509,31.2126969999999,69,4.5,4.4,4,4.1
121.508461999999,31.1967059999999,38,3.9,3.7,3.4,3.4
121.517373,31.243886,106,4.2,4.2,4,4.2
121.603961999999,31.286632,69,4,4.1,4.1,3.9
121.565258999999,31.117529,87,4.6,4.7,4.6,4.5
121.560556,31.1607799999999,98,4.6,4.7,4.8,4.7
121.6063,31.29551,86,4.3,4.4,4.6,4.6
121.521854,31.239346,55,4.3,3.9,3.7,3.5
121.515328999999,31.2274889999999,84,4.5,4.7,3.6,4
121.632565,31.032975,42,4.4,4.5,4.4,4.5
121.673952,31.242372,99,4.5,4.5,4.6,4.5
121.522434,31.2105479999999,101,4.5,4,3.8,4
121.510523,31.2256059999999,248,4.8,4.8,4.8,4.8
121.586904,31.3139119999999,102,4.8,4.8,4.8,4.8
121.513161999999,31.22917,370,4.9,4.9,4.9,4.9
121.532933999999,31.231321,96,4.4,4.4,4.5,4.2
121.518022999999,31.243877,78,4.3,4.5,4.1,4.3
121.55118,31.244654,101,4.8,4.8,4.8,4.8
121.693286999999,31.1867109999999,114,4.7,4.7,4.8,4.8
121.546756999999,31.2270299999999,102,4.5,4.4,4.6,4.5
121.530654999999,31.180865,104,4.7,4.7,4.7,4.8
121.520887999999,31.230184,179,4.6,4.7,4.6,4.6
121.493645999999,31.2385899999999,235,4.8,4.8,4.9,4.8
121.554416,31.212472,106,4.2,4.1,4.1,4.1
121.565814,31.116845,84,4.5,4.6,4.7,4.6
121.506843,31.196081,85,3.8,3.7,3.3,3.4
121.524251,31.21684,63,4.3,4.3,4.3,4.4
121.597320999999,31.208214,114,4.4,4.4,4.4,4.6
121.497746,31.23612,263,4.7,4.6,4.8,4.6
121.511436,31.233699,139,4.8,4.8,4.8,4.8
121.493741,31.163332,37,4.2,4,3.7,3.6
121.603932999999,31.140993,80,3.8,3.8,3.6,3.8
121.5411,31.247028,107,4.6,4.7,4.3,4.3
121.520832999999,31.2293069999999,100,4.6,4.5,4.6,4.7
121.560514999999,31.16049,104,4.7,4.8,4.7,4.8
121.519987999999,31.178158,80,4.2,4.2,4.3,4.4
121.519752999999,31.2297259999999,153,4.4,4.4,4.6,4.5
121.573648,31.116302,33,4,3.6,3.6,3.4
121.736818,31.039376,92,3.8,3.8,4,3.9
121.682356999999,31.171173,136,3.6,3.7,3.7,3.7
121.604457999999,31.269317,76,4.4,4.5,4.6,4.5
121.531585,31.202406,24,3.5,3.6,3.5,3.5
121.557653,31.192274,198,4.7,4.5,4.7,4.7
121.602078,31.224864,49,4.7,4.8,4.7,4.8
121.565847,31.117246,116,4.7,4.7,4.7,4.8
121.713481,31.2375079999999,67,3.7,3.6,3.6,3.7
121.581558,31.3389419999999,94,3.9,4.1,4,3.9
121.624001,31.215637,87,4.7,4.6,4.5,4.5
121.487015999999,31.189098,105,4.7,4.8,4.8,4.8
121.477456,31.1538439999999,208,3.9,4,4.5,4.2
121.604507999999,31.2695289999999,85,4.2,4.1,4.3,4.3
121.564779,31.116665,114,4.8,4.8,4.8,4.8
121.574625999999,31.101464,97,3.5,3.6,3.6,3.6
121.512039,31.231598,99,4.7,4.6,4.6,4.6
121.580539,31.202988,82,4,3.6,3.5,3.6
121.531098,31.233837,80,4,3.9,3.7,3.7
121.598750999999,31.10239,81,3.9,3.9,3.9,3.9
121.53931,31.239052,39,3.6,3.7,3.5,3.5
121.815982,30.891907,92,3.7,3.7,3.7,3.7
121.511786999999,31.2418739999999,121,4,4.2,3.9,3.7
121.566017,31.116472,125,4.6,4.4,4.7,4.6
121.62421,31.215726,55,4,4.3,4.2,3.9
121.506576999999,31.2434569999999,99,4.4,4.5,4.5,4.1
121.503657,31.1972489999999,114,4,4.1,4,4
121.576347999999,31.1523399999999,44,3.6,3.6,3.6,3.7
121.505602999999,31.242853,101,4.6,4.6,4.6,4.5
121.532124999999,31.21528,134,4.6,4.5,4.7,4.4
121.518388,31.177746,92,4,4,3.8,3.9
121.617749,31.221134,86,4.4,4,4,4.1
121.553370999999,31.2289199999999,107,4.6,4.7,4.5,4.7
121.477076999999,31.1542619999999,74,3.6,3.6,3.8,3.8
121.522777,31.228033,99,4.3,3.9,3.8,3.8
121.479866,31.169052,45,4,3.7,3.4,3.4
121.608301999999,31.257809,72,3.8,3.8,3.7,3.8
121.520820999999,31.229457,194,4.5,4.5,4.7,4.7
121.531244999999,31.223737,1014,4.4,4.4,4.5,4.5
121.545826,31.196251,126,3.6,3.5,3.5,3.2
121.610586999999,31.216524,52,4.2,4,4.1,3.8
121.526893999999,31.218371,70,4.2,4.2,3.8,4
121.598765,31.269365,44,3.6,3.5,3.4,3.5
121.573954,31.259553,98,4.6,4.3,4.3,4.4
121.687741,31.183305,27,3.5,3.6,3.6,3.7
121.551,31.246074,37,3.9,4,3.9,4.1
121.523961999999,31.226088,351,4.1,4,4.5,4.1
121.599207,31.254722,99,4.7,4.7,4.7,4.8
121.577093,31.241188,75,3.5,3.5,3.5,3.5
121.514297999999,31.231658,111,4.6,4.8,3.9,4.6
121.608232999999,31.203975,69,3.6,3.5,3.4,3.3
121.513101,31.229091,144,4.6,4.6,4.8,4.8
121.56937,31.1541239999999,99,3.6,3.7,3.5,3.6
121.490504,31.15212,94,3.6,3.6,3.6,3.6
121.743100999999,30.968176,65,3.5,3.5,3.5,3.5
121.55655,31.122533,85,4.5,4.5,4.6,4.6
121.508673,31.2371039999999,65,3.8,3.8,3.6,3.8
121.561468,31.127896,80,4.5,4.5,4.5,4.7
121.508618999999,31.143296,97,4.7,4.7,4.7,4.8
121.515749,31.2439329999999,51,4.5,4.5,4.3,4.5
121.500957999999,31.235564,108,4.8,4.9,4.8,4.9
121.543465999999,31.218184,32,3.6,3.9,3.9,3.6
121.499003999999,31.2441099999999,94,3.9,3.8,3.8,3.7
121.520527,31.229623,86,3.9,4,4.1,4.1
121.674458999999,31.245874,45,3.5,3.5,3.5,3.5
121.496823,31.177629,44,4.1,4,3.8,3.7
121.55347,31.121614,111,3.6,3.6,3.6,3.6
121.509294999999,31.228665,140,4.8,4.8,4.8,4.8
121.493251,31.1398909999999,93,3.7,3.7,3.6,3.8
121.486579,31.163273,77,3.9,3.9,3.9,3.9
121.503345999999,31.2370559999999,185,4.7,4.7,4.6,4.7
121.693297,31.129182,77,3.4,3.5,3.5,3.5
121.543991,31.2433389999999,34,4.4,4.5,4.3,4.3
121.583939,31.3147069999999,34,4.5,4.5,4.6,4.6
121.545017,31.211117,108,3.8,3.8,3.9,4
121.603262,31.271221,52,4.1,4,3.8,4
121.763831999999,31.055166,27,4.3,4.3,4.2,4.4
121.605519,31.18122,46,4.3,4.4,4.4,4.4
121.545704999999,31.1740999999999,63,3.5,3.5,3.4,3.5
121.567266,31.262977,73,3.7,3.7,3.7,3.7
121.702427,31.187715,69,3.6,3.6,3.5,3.5
121.915861,30.884546,74,3.6,3.6,3.5,3.6
121.561591,31.150639,25,3.5,3.5,3.6,3.6
121.521378999999,31.228115,241,3.6,3.6,3.7,3.7
121.648697999999,31.210826,23,3.5,3.6,3.6,3.6
121.495647,31.2389699999999,111,4.6,4.4,4.6,4.6
121.526525,31.184196,152,3.7,3.7,3.9,3.6
121.602886999999,31.2712049999999,133,3.7,3.7,3.6,3.7
121.579734,31.315014,86,3.8,3.7,3.6,3.7
121.582586,31.057133,65,3.5,3.5,3.5,3.5
121.586879999999,31.316468,37,3.7,3.8,4,3.9
121.558688,31.2094349999999,37,4.2,4.2,4.2,4.2
121.51493,31.229909,42,4.7,4.7,4.6,4.7
121.649710999999,31.269518,61,3.5,3.7,3.6,3.6
121.513225,31.2060549999999,25,3.6,3.7,3.8,3.7
121.602104999999,31.2250799999999,45,3.8,3.8,3.9,3.9
121.665334,31.281237,74,3.7,3.7,3.6,3.6
121.539158999999,31.3670699999999,66,3.4,3.3,3.3,3.3
121.549381999999,31.235111,34,3.7,3.6,3.6,3.6
121.513311,31.2244549999999,22,3.4,3.5,3.4,3.4
121.920447999999,30.899104,39,3.4,3.5,3.5,3.5
121.651936,31.242473,65,3.4,3.4,3.4,3.4
121.326488999999,31.135674,80,4,4,4.1,3.8
121.291793999999,31.027035,32,3.7,3.7,3.7,3.7
121.256045999999,31.119344,27,3.6,3.6,3.6,3.6
121.251306,31.017444,65,4.3,4.2,4.3,4.4
121.212063999999,31.040108,17,3.7,3.6,3.6,3.7
121.133347999999,31.033774,78,3.7,3.7,3.7,3.7
121.191856,31.019323,28,4.1,4.2,4.2,4.2
121.183046,31.031427,104,4.1,4.2,4.2,4.1
121.239429,31.059783,80,4.6,4.6,4.6,4.6
121.168836999999,30.9805719999999,140,3.3,3.4,3.4,3.5
121.25566,31.119418,57,3.9,3.9,3.9,4.1
121.232816999999,31.007007,103,4.8,4.8,4.8,4.8
121.239795999999,31.059801,87,4.5,4.3,4.5,4.6
121.206699999999,31.039408,85,4.5,4.4,4.6,4.6
121.330751,31.139875,82,3.6,3.6,3.6,3.5
121.232676999999,31.006384,85,3.8,3.8,3.7,3.7
121.310455,31.066233,74,3.8,3.8,3.8,3.7
121.345029999999,31.099513,112,4.7,4.8,4.7,4.8
121.319192999999,31.0903129999999,91,4.2,4.1,4.3,4.1
121.302717999999,31.144877,83,3.5,3.6,3.5,3.5
121.281626,31.060638,35,3.5,3.4,3.4,3.4
121.345168,31.099512,82,3.9,3.9,4.1,4
121.314907,31.141617,118,4.6,4.7,4.7,4.8
121.238676999999,31.060231,102,4.6,4.6,4.7,4.7
121.330251,31.1409309999999,128,3.7,3.8,3.9,3.7
121.242264,31.0612059999999,61,3.8,3.8,3.7,3.8
121.218607,31.008316,29,4.1,4,3.6,3.9
121.328149999999,31.133033,76,3.5,3.5,3.6,3.6
121.280691,31.1124979999999,87,3.5,3.5,3.5,3.5
121.214129,31.040192,72,3.7,3.7,3.8,3.7
121.25539,31.119188,31,3.4,3.5,3.6,3.6
121.229146999999,31.106358,77,4.1,4.6,4.3,4.5
121.225611999999,31.061045,45,3.8,3.7,3.7,3.8
121.287192,31.0261819999999,55,3.9,3.7,3.8,3.7
121.251154,31.015621,40,3.6,3.5,3.5,3.5
121.204789,31.015439,86,3.6,3.6,3.6,3.6
121.256729,31.0225839999999,69,3.9,3.9,3.8,3.8
121.300805999999,31.151623,110,3.9,3.9,3.8,4
121.242249999999,31.040244,64,3.6,3.7,3.8,3.8
121.311605999999,31.136751,94,4.1,4.1,4.1,4.2
121.226333999999,31.018395,34,4.5,4.7,4.7,4.7
121.207325999999,31.041939,47,3.7,3.7,3.5,3.6
121.270184,31.1118479999999,88,3.8,3.8,3.7,3.8
121.270031,31.110995,84,3.5,3.5,3.5,3.5
121.228303999999,31.034889,56,3.7,3.8,3.7,3.7
121.31067,31.020311,32,3.5,3.5,3.5,3.5
121.248778,31.093077,58,3.7,3.7,3.7,3.8
121.254200999999,31.083665,65,3.5,3.5,3.5,3.5
121.280237,31.112873,35,3.7,3.7,3.5,3.6
121.211648999999,31.051617,59,3.9,3.9,3.8,3.8
121.260615999999,31.10807,19,3.7,3.7,3.6,3.7
121.248642,31.093111,69,3.6,3.7,3.7,3.7
121.256389999999,31.118938,84,3.6,3.7,3.7,3.8
121.275422,31.079063,65,3.4,3.4,3.5,3.4
121.322001999999,31.092609,55,3.9,4,4.1,4
121.277381,31.118713,56,3.7,3.7,3.7,3.7
121.236502999999,31.003135,119,3.6,3.7,3.7,3.8
121.338789,31.08069,35,3.6,3.6,3.5,3.6
121.328492999999,31.132237,77,3.7,3.7,3.6,3.7
121.311888999999,31.048417,56,3.5,3.5,3.6,3.6
121.309568999999,31.048546,35,3.5,3.5,3.5,3.5
121.214111,31.051678,16,3.4,3.5,3.5,3.5
121.229754999999,31.0605189999999,29,3.5,3.5,3.4,3.5
121.229822999999,31.035038,17,3.5,3.5,3.4,3.4
121.192920999999,31.051601,26,3.9,4,4.2,4.1
121.226224999999,31.044826,18,3.4,3.4,3.4,3.4
121.251884,31.330341,71,3.6,3.6,3.6,3.6
121.216956999999,31.382159,38,3.2,3.2,3.3,3.2
121.150837999999,31.2920729999999,23,3.7,3.7,3.7,3.7
121.319187999999,31.241739,75,4.3,4.1,4.4,4.3
121.299616,31.273653,98,4,4,4.1,4
121.316194999999,31.246499,72,3.5,3.6,3.6,3.5
121.236833,31.36581,50,3.9,3.8,3.7,4
121.274777,31.3821559999999,129,4.2,4.3,4.4,4.2
121.252587,31.353686,92,3.7,3.8,3.7,3.8
121.157762,31.2899169999999,83,4.3,4.3,4.3,4.4
121.318978999999,31.289458,86,4,4.1,3.8,4
121.354139,31.2437749999999,101,4.6,4.5,4.3,4.6
121.243226,31.368776,18,3.7,3.7,3.6,3.7
121.275237,31.332246,91,4.7,4.8,4.8,4.8
121.169093,31.3672049999999,177,3.9,4,4.1,3.8
121.301411999999,31.306604,97,4,4.1,4.3,4.4
121.355023,31.2435499999999,141,4.5,4.5,4.2,4.3
121.365521,31.2532999999999,95,3.8,3.8,3.9,3.9
121.250341,31.332307,92,4.6,4.5,4.6,4.6
121.27012,31.33053,132,4.2,4.4,4.5,4.5
121.172629999999,31.3638009999999,60,3.7,3.7,3.6,3.7
121.250167,31.3327029999999,89,4.7,4.8,4.8,4.8
121.237166999999,31.365915,56,4.1,4,4,4.1
121.274095,31.387606,104,4.8,4.8,4.8,4.9
121.318409,31.2417939999999,90,4.3,4.3,4.5,4.4
121.157866999999,31.29006,108,4.8,4.8,4.8,4.8
121.243673999999,31.3546939999999,86,3.9,4.1,3.7,4.1
121.285426999999,31.356655,43,3.7,3.7,3.7,3.7
121.206584,31.282015,82,3.6,3.6,3.6,3.7
121.320284,31.242059,136,4.5,4.6,4.7,4.6
121.27534,31.332332,90,3.9,3.9,4.1,4
121.300273,31.307099,90,4.6,4.8,4.7,4.7
121.209739999999,31.2667749999999,74,3.5,3.5,3.5,3.5
121.261505999999,31.311245,91,3.4,3.5,3.4,3.4
121.368004999999,31.255405,113,4.1,4.3,3.8,3.9
121.271912,31.330153,79,3.7,3.6,3.6,3.6
121.317331999999,31.240914,103,4.6,4.5,4.6,4.6
121.319914999999,31.237082,101,3.9,3.8,3.8,3.8
121.252426999999,31.385401,103,4.8,4.8,4.8,4.8
121.269775999999,31.322512,80,4.1,4.1,3.9,4.3
121.253018999999,31.380704,76,4.2,4.3,4.2,4.2
121.153561999999,31.293094,100,3.6,3.6,3.6,3.6
121.240836,31.4537869999999,88,3.7,3.6,3.6,3.6
121.280297,31.3344139999999,84,3.9,4.1,3.6,4.2
121.357462999999,31.253993,71,3.8,3.9,3.8,3.8
121.335849999999,31.262193,83,3.7,3.7,3.8,3.7
121.316595,31.297391,110,4.6,4.8,4.7,4.8
121.165716,31.2713059999999,75,4.2,4.4,4.4,4.3
121.338093,31.2599279999999,94,3.7,3.7,3.8,3.8
121.244112999999,31.397409,87,3.9,4.1,4.2,4.2
121.317302999999,31.240209,100,3.7,3.8,3.7,3.8
121.321105,31.2557119999999,49,3.5,3.5,3.5,3.5
121.341234999999,31.2578129999999,77,3.5,3.5,3.5,3.5
121.30068,31.2932309999999,98,4,4,4.1,3.8
121.324748999999,31.257421,91,3.9,3.9,3.9,3.9
121.310253,31.261835,158,3.6,3.7,3.7,3.7
121.238193999999,31.3489049999999,49,3.8,3.8,3.7,3.8
121.212209,31.289237,19,3.6,3.7,3.5,3.7
121.263255,31.327425,78,3.2,3.4,3.5,3.4
121.261630999999,31.2770259999999,25,3.6,3.5,3.5,3.5
121.312743999999,31.313578,79,4.2,4.2,4.2,4.2
121.371774,31.248733,69,4.4,4.2,4.3,4.4
121.320316,31.24727,73,3.5,3.5,3.5,3.5
121.212290999999,31.4326739999999,74,3.6,3.6,3.5,3.6
121.359199,31.259321,57,3.5,3.5,3.5,3.6
121.261871999999,31.276927,65,3.5,3.5,3.5,3.5
121.147339,31.3075599999999,86,3.3,3.4,3.3,3.3
121.255843999999,31.347137,32,4.3,4.4,4.5,4.5
121.320301,31.24733,88,3.5,3.5,3.5,3.5
121.232816,31.393176,10,3.5,3.5,3.5,3.4
121.371122999999,31.248611,134,3.4,3.6,3.6,3.6
121.319952,31.240328,27,3.7,3.8,3.7,3.7
121.310169,31.272639,74,3.6,3.6,3.6,3.7
121.051491999999,31.1140739999999,23,3.7,3.7,3.7,3.8
121.182231999999,31.1960669999999,81,3.6,3.6,3.6,3.5
121.300931,31.186421,30,3.4,3.6,3.7,3.6
121.179086999999,31.1960629999999,75,3.3,3.5,3.4,3.3
121.183412,31.1962669999999,85,3.8,3.8,3.7,3.7
121.049013,31.109016,142,4.5,4.5,4.8,4.6
121.224264,31.158076,116,4.8,4.8,4.7,4.8
121.148402,31.16448,110,4.7,4.7,4.8,4.8
121.223997999999,31.233775,50,3.5,3.5,3.5,3.6
121.148295,31.1641389999999,91,4.4,4.4,4.5,4.4
121.077365999999,31.13684,91,3.7,3.7,3.7,3.7
121.079192,31.135928,85,4.3,4.3,4.5,4.5
121.268431,31.1725679999999,36,3.5,3.5,3.5,3.5
121.078309,31.1355019999999,105,4.6,4.7,4.7,4.7
121.266592,31.16612,166,3.5,3.7,3.7,3.5
121.221425999999,31.235951,86,3.7,3.7,3.5,3.6
121.271882,31.175988,108,3.8,3.8,3.7,3.8
121.038713999999,31.011861,96,3,3.89641092295802,3.87547607077602,3.88293870243882
121.090872,31.145793,92,4.2,4.2,4.3,4.2
121.219502,31.248163,96,3.4,3.4,3.4,3.4
121.232866,31.154285,153,3.4,3.4,3.4,3.4
121.294205,31.1917979999999,49,3.6,3.6,3.6,3.6
121.117576999999,31.17191,58,3.7,3.7,3.7,3.7
121.233160999999,31.154101,40,3.5,3.4,3.4,3.4
121.134749999999,31.261707,71,3.6,3.5,3.5,3.6
121.226338999999,31.242692,18,3.3,3.3,3.4,3.4
121.100775999999,31.1554159999999,20,3.7,3.7,3.6,3.7
121.090830999999,31.2144939999999,15,3.5,3.5,3.4,3.5
121.287806,31.199417,16,3.5,3.5,3.5,3.4
121.309512999999,30.884363,65,3.5,3.5,3.5,3.5
121.329741999999,30.756578,91,4.8,4.8,4.8,4.8
121.329622999999,30.756522,87,4.1,4.1,4.4,4.4
121.011313999999,30.898582,96,3.6,3.5,3.6,3.6
121.317621,30.882825,96,3.5,3.5,3.5,3.5
121.020487,30.8947059999999,86,3.6,3.6,3.5,3.6
121.162324999999,30.896308,76,3.6,3.6,3.6,3.6
121.314469,30.727563,96,3.6,3.5,3.5,3.5
121.164778999999,30.8908939999999,76,3.6,3.6,3.6,3.6
121.334196,30.711814,86,3.6,3.6,3.6,3.6
121.330731999999,30.75737,27,3.6,3.6,3.6,3.6
121.455641,30.944447,29,3.8,3.8,3.6,3.7
121.458611,30.932167,92,4.1,4.1,4.3,4.3
121.532094999999,30.824798,100,3.5,3.5,3.5,3.5
121.737523999999,30.879027,103,4.6,4.7,4.7,4.7
121.505307999999,30.831274,79,3.5,3.6,3.5,3.6
121.402242,30.883933,101,3.6,3.5,3.4,3.5
121.445937999999,30.917932,95,4.4,4.5,4.6,4.5
121.508640999999,30.8248369999999,162,3.5,3.5,3.6,3.6
121.505043,30.9557259999999,65,3.8,3.8,3.8,3.9
121.480607,30.9165339999999,92,4.2,4.3,4.4,4.4
121.468726,30.830542,96,3.5,3.5,3.5,3.5
121.485078999999,30.920621,115,4.7,4.8,4.8,4.8
121.46786,30.9201219999999,97,3.8,3.8,3.9,3.9
121.480030999999,30.916481,103,4.5,4.4,4.6,4.7
121.457155,30.942511,73,3.7,3.7,3.6,3.7
121.576521,30.929872,104,3.6,3.6,3.6,3.6
121.567993999999,30.9272689999999,85,3.7,3.7,3.7,3.7
121.455967,30.944613,19,3.7,3.7,3.6,3.7
121.634260999999,30.911593,80,3.5,3.5,3.4,3.5
121.425506999999,30.995887,15,3.6,3.6,3.6,3.6
121.455194,30.9134059999999,17,3.8,3.8,3.7,3.7
121.412294,31.627859,87,4.3,4.5,4.5,4.6
121.412769999999,31.6267159999999,90,4.7,4.8,4.8,4.8
121.282207,31.741509,27,3.6,3.6,3.6,3.6
121.687230999999,31.392865,58,3.6,3.6,3.6,3.6
121.686628999999,31.391582,59,3.5,3.5,3.4,3.5
121.447634,31.2198609999999,120,4.1,3.8,3.4,3.2
121.435936,31.232677,51,3.8,3.8,3.3,3.4
121.438865999999,31.2830869999999,184,4.4,4.4,4.5,4.5
121.455545,31.317988,100,3.5,3.7,3.5,3.5
121.453287999999,31.246696,87,4,4.1,4.1,4.1
121.434586,31.283075,187,4.2,4.3,4.2,4.3
121.431882,31.2364909999999,67,4,3.9,3.9,4.1
121.446968999999,31.2369729999999,68,3.5,3.5,3.5,3.5
121.431679,31.236339,41,3.9,3.8,3.6,3.8
121.452604,31.269424,55,3.5,3.5,3.4,3.6
121.43652,31.3096239999999,78,3.7,3.7,3.6,3.8
121.452107,31.230701,144,3.4,3.1,3.3,3.1
121.448276,31.2498219999999,153,3.9,3.9,3.9,3.9
121.439411,31.2199229999999,251,3.9,4,4,4
121.452822999999,31.2362749999999,40,3.8,3.8,3.6,3.9
121.438349,31.2849299999999,21,3.5,3.6,3.6,3.6
121.454035,31.247282,60,4.1,4,4,3.9
121.410292999999,31.2192289999999,96,4.5,4.5,4.6,4.5
121.419002,31.2135609999999,121,4.4,4.5,4,4.1
121.420645999999,31.20615,99,3.6,3.6,3.6,3.6
121.408453,31.218934,17,3.7,3.7,3.8,3.7
121.421162999999,31.137132,98,4.2,4.1,4.3,4.2
121.453837999999,31.188676,118,4.2,4.1,4.5,4
121.418772,31.197789,47,3.9,3.9,3.9,3.8
121.410815999999,31.1628499999999,57,3.7,3.6,3.6,3.5
121.435231,31.165008,18,3.4,3.4,3.3,3.4
121.432406,31.200459,102,4.2,4.1,4,4.1
121.411794,31.1719159999999,70,4,4,4,3.9
121.450233,31.2000229999999,46,2.9,3,3,3
121.439038999999,31.19222,29,3.7,3.7,3.7,3.8
121.431114999999,31.2013989999999,70,3.7,3.5,3.6,3.5
121.511627,31.290076,42,3.5,3.6,3.6,3.6
121.518291999999,31.317559,217,4.2,4.3,4.2,4.2
121.509586,31.302194,38,3.6,3.5,3.4,3.4
121.534829,31.2675789999999,126,4.1,3.9,3.7,3.8
121.513074,31.313696,45,3.5,3.5,3.4,3.4
121.519427,31.283253,89,3.6,3.6,3.6,3.6
121.527458,31.3214189999999,28,3.5,3.6,3.5,3.5
121.539321999999,31.265984,38,3.6,3.6,3.5,3.5
121.545915999999,31.276112,34,3.5,3.5,3.5,3.5
121.478039999999,31.204401,98,4.2,4.3,4.3,4.3
121.45663,31.220399,224,4.3,4,4.1,3.8
121.488962999999,31.204888,433,4.6,4.6,4.7,4.6
121.467034,31.2037169999999,132,4.2,4.2,4,3.9
121.485129999999,31.212844,66,4,3.8,3.6,3.6
121.475537,31.2387559999999,69,3.4,3.3,3.3,3.3
121.456287999999,31.2224039999999,421,4.2,4.1,4.6,4.2
121.475470999999,31.227269,70,4.5,4.6,4.5,4.3
121.476089999999,31.229903,66,4,3.8,3.5,3.3
121.465866999999,31.2356729999999,106,3.5,3.7,3.5,3.5
121.491777999999,31.204101,218,4.2,4.4,4.4,4.5
121.485450999999,31.234907,25,3.5,3.4,3.5,3.3
121.464767999999,31.239093,117,3.9,3.8,3.6,3.8
121.472288999999,31.2383099999999,19,3.5,3.5,3.4,3.4
121.470276999999,31.207183,19,4.2,4,3.5,3.6
121.474929,31.2148469999999,67,3.7,3.7,3.3,3.5
121.492250999999,31.2778669999999,119,3.7,3.8,3.9,3.9
121.484076999999,31.26859,70,3.7,3.9,3.6,3.8
121.484840999999,31.2492309999999,386,3.8,3.7,3.8,3.8
121.489587,31.283982,22,3.6,3.5,3.5,3.6
121.50248,31.253739,42,2.9,3.3,3.3,3.1
121.478568999999,31.256651,248,3.7,3.7,3.6,3.7
121.495355,31.264914,91,3.6,3.7,3.6,3.5
121.408216999999,31.2363119999999,183,4.5,4.5,4.5,4.3
121.436412999999,31.244482,70,4,3.8,3.9,3.7
121.435876,31.2595059999999,98,3.9,4,3.7,3.7
121.432716999999,31.24135,95,3.9,4.2,4,4.1
121.432712,31.2484669999999,82,3.9,3.8,3.7,3.5
121.426170999999,31.240133,120,4.6,4.6,4.5,4.6
121.405132,31.230519,24,3.6,3.6,3.6,3.6
121.378474999999,31.256482,36,3.7,3.8,3.6,3.7
121.413707,31.2551419999999,20,3.5,3.5,3.4,3.5
121.431555,31.2461229999999,18,3.5,3.4,3.4,3.4
121.425618,31.271008,41,3.8,3.8,3.8,3.9
121.434329,31.256151,78,3.5,3.5,3.7,3.6
121.370343999999,31.236217,61,3.8,3.9,3.7,3.8
121.409351999999,31.014627,71,3.8,3.8,3.6,3.8
121.499613999999,31.0720919999999,111,4.2,4.1,4.3,4
121.50083,31.072382,216,4,3.9,4.1,4
121.376684,31.117428,100,4.7,4.6,4.8,4.7
121.312719,31.1916489999999,248,4.3,4.6,4.6,4.2
121.399202,31.147763,126,3.7,3.8,3.8,3.8
121.491123,31.1177349999999,90,3.9,3.9,3.7,3.8
121.305912,31.197039,91,3.9,4,4.2,3.9
121.374062999999,31.1075109999999,85,3.7,3.9,4.1,3.9
121.306898,31.194407,280,4.2,4.3,4.5,4.1
121.308461,31.2150749999999,313,4,4.4,4.6,4.2
121.535712999999,31.0567979999999,114,4,4.1,4.2,4.1
121.391673999999,31.058937,99,3.4,3.5,3.6,3.4
121.318737,31.2074849999999,412,4.1,4.3,4.4,4.5
121.377894999999,31.1738539999999,194,4.4,4.4,4.6,4.4
121.369003,31.1880469999999,133,4,4.1,4,4
121.364181,31.147939,142,3.8,3.8,4.4,3.9
121.395099,31.1368799999999,83,3.6,3.7,3.7,3.8
121.305359,31.2219939999999,70,3.6,3.6,3.7,3.6
121.368668999999,31.1595719999999,103,3.9,3.8,3.9,3.8
121.533743999999,31.050853,72,4,3.9,3.8,3.9
121.350379,31.1660749999999,126,3.7,3.8,3.9,3.8
121.377791999999,31.0921629999999,101,3.9,4,4,4
121.368455,31.171519,82,4.1,4,4.1,4
121.489272,31.081861,76,3.9,4,3.7,3.8
121.310997999999,31.2047539999999,349,4.1,3.9,4.3,4.2
121.306244999999,31.216825,119,3.5,3.7,3.8,3.5
121.497383,31.0806479999999,76,3.9,3.9,3.8,3.9
121.54398,31.075909,74,3.6,3.7,3.6,3.7
121.499495999999,31.0720039999999,146,3.7,3.9,3.8,3.8
121.518933,31.0774169999999,110,4.1,4.2,4.1,4
121.364637999999,31.171945,259,4.7,4.8,4.8,4.8
121.497253999999,31.0806289999999,88,3.6,3.8,3.7,3.7
121.499681,31.096907,35,4,4,4.1,4.1
121.404340999999,31.0073289999999,115,3.3,3.4,3.3,3.3
121.407655,31.1078739999999,59,3.3,3.2,3.2,3.1
121.40796,31.1295669999999,75,3.9,3.8,3.6,3.7
121.414827,31.005075,72,3.6,3.5,3.4,3.4
121.370048999999,31.107726,85,3.9,3.7,3.6,3.7
121.507108,31.029809,107,3.7,4,4.2,4
121.350144,31.154088,39,4,3.8,3.5,3.6
121.411543999999,31.016177,50,3.5,3.5,3.5,3.5
121.392161,31.1141669999999,93,4.4,4.5,4.2,4.6
121.356785,31.144693,105,3.6,3.7,3.7,3.7
121.519687999999,31.0676909999999,116,4.2,4.2,4.1,4.2
121.36021,31.1127719999999,79,3.9,3.9,3.9,4
